,pontoId,lat,lon,lat_pred,lon_pred,erro_loc
353,,,,-8.069745599992173,-34.895481369095904,142.5216808982944
354,,,,-8.07381567396928,-34.8961190153138,74.06462837569516
355,,,,-8.068957690879206,-34.89552041989307,33.73745186829903
356,,,,-8.074036374909383,-34.897686960760296,134.01095447914244
357,,,,-8.057774219380422,-34.904425770395726,301.5942173241624
358,,,,-8.076031677510347,-34.89045500723617,142.4282054907392
359,,,,-8.071509188082347,-34.89223968152534,28.356437354767923
360,,,,-8.06875192050286,-34.89017067186214,122.00160607675062
361,,,,-8.07098099828267,-34.903210756733756,258.49883667792096
362,,,,-8.072801891182413,-34.89213689747631,254.19569118012825
363,,,,-8.075844556125507,-34.89044081328002,128.14431362323992
364,,,,-8.074592041158917,-34.89626046230721,96.15866650289436
365,,,,-8.065729110599044,-34.89009445252374,74.0667719121402
366,,,,-8.073188842337288,-34.889460596446575,124.8918849097785
367,,,,-8.063731867317847,-34.88500342924845,78.89132705937871
368,,,,-8.074127242500815,-34.89952658554199,26.29102725019185
369,,,,-8.06351439503271,-34.89752679891032,68.0815206558492
370,,,,-8.068281721932019,-34.89011291939413,55.5975654922793
371,,,,-8.068830084413248,-34.89552178527975,45.004346878503675
372,,,,-8.072613104728822,-34.89104868613419,51.88339087018331
373,,,,-8.06630508542237,-34.886818584670664,87.25278962565872
374,,,,-8.07589313936661,-34.896060923710536,98.22437370734579
375,,,,-8.059894679029357,-34.90492035653573,96.08734895323023
376,,,,-8.064667057364986,-34.89095579888289,130.03462064459757
377,,,,-8.076425870774274,-34.89761005904331,62.19627481926516
378,,,,-8.070945122975237,-34.89650009548614,66.20713351763052
379,,,,-8.068189434555201,-34.898162532075276,121.34829086702065
380,,,,-8.073684131246372,-34.89426633629604,112.179548119756
381,,,,-8.072913090623052,-34.895716108434854,45.76843632559329
382,,,,-8.068709556737344,-34.9013774459917,105.43696692028334
383,,,,-8.068305753952396,-34.89151823182586,287.6800942141493
384,,,,-8.066782644468983,-34.894652471447216,59.61267554961861
385,,,,-8.070399758015164,-34.89488273395208,102.43314840968543
386,,,,-8.068624112811936,-34.88845923269352,46.31109869371918
387,,,,-8.070347243932398,-34.89244998520165,50.548332419135086
388,,,,-8.072371973391936,-34.89661123862125,41.138133746137825
389,,,,-8.069062635824976,-34.89977559717967,55.45515074969125
390,,,,-8.074094039531909,-34.89950062406982,87.07996163249601
391,,,,-8.057774200159793,-34.90206690361413,421.11633465793795
392,,,,-8.071023774551847,-34.8911204312124,73.45753296581167
393,,,,-8.06827433475602,-34.896580916574095,13.799263875404979
394,,,,-8.075024016603246,-34.90260408560449,263.30490854746347
395,,,,-8.076400301471553,-34.892268533910986,126.2731352033516
396,,,,-8.077304692883976,-34.900242933958765,93.9060726104222
397,,,,-8.076005994846314,-34.893538692945874,35.87679393297771
398,,,,-8.068266334375071,-34.888094565068414,145.8171062317944
399,,,,-8.065724680334318,-34.8901033438197,25.43193500247063
400,,,,-8.071106634903671,-34.8884647907035,280.5534972680787
401,,,,-8.068114633950454,-34.89271976698475,49.25937850268279
402,,,,-8.063735724922262,-34.8962604623072,50.909774379569214
403,,,,-8.077113484048452,-34.90075119032493,152.35367496624954
404,,,,-8.057998772854102,-34.90143637123979,412.50049576967507
405,,,,-8.076746713474055,-34.89825658364958,56.278939887593026
406,,,,-8.067055264691183,-34.896777439124044,195.57136645290007
407,,,,-8.065681135306042,-34.89019073628004,14.764752773075337
408,,,,-8.070114488321318,-34.89299008326312,120.88747605500411
409,,,,-8.068816142190004,-34.89136961015266,34.14720024351375
410,,,,-8.065911841805978,-34.89751359162447,80.49365083987504
411,,,,-8.069529559029395,-34.903504528248504,295.3962635261682
412,,,,-8.062482700661093,-34.89858626415789,623.2192515338604
413,,,,-8.068081614609257,-34.88882719017741,79.74136605596762
414,,,,-8.074775259712357,-34.902089569617736,200.48529966529097
415,,,,-8.071337034354155,-34.90007093941455,79.74428449208192
416,,,,-8.069150253009582,-34.899703408278924,242.43956586662492
417,,,,-8.072574024980565,-34.89484868941505,30.983925294583564
418,,,,-8.073782230507149,-34.89020828943187,26.269392808609783
419,,,,-8.063627395211018,-34.900315491622415,124.04741110266433
420,,,,-8.069537381510756,-34.899127602037744,74.97363294430748
421,,,,-8.068771615143582,-34.89637214093748,69.84215877642251
422,,,,-8.073837960547786,-34.89754296662609,33.66534456551511
423,,,,-8.06613615612813,-34.88946059161714,81.6466191783124
424,,,,-8.068574427607441,-34.89551332787716,66.75072476018775
425,,,,-8.07013950841967,-34.892380900325115,214.94496048458473
426,,,,-8.066047095668145,-34.89196037393015,50.440034201618026
427,,,,-8.064658312720484,-34.89462740069029,37.73293266956513
428,,,,-8.066996642278367,-34.89018008950611,47.45807695657533
429,,,,-8.063741536543258,-34.88972821584212,75.36589310321504
430,,,,-8.068570307750427,-34.890816923585724,33.131697203306814
431,,,,-8.06610820588604,-34.89552478883808,37.956472824137286
432,,,,-8.07318879453837,-34.88837188870322,246.50085255238412
433,,,,-8.066942516180626,-34.89465463331091,88.56016582791725
434,,,,-8.06932641817559,-34.889371404907415,23.865669800624758
435,,,,-8.066787445799681,-34.885385484792444,190.94271887766362
436,,,,-8.074372082377726,-34.898590900024736,58.12030727045866
437,,,,-8.06301816820018,-34.88936531326099,74.31764573687289
438,,,,-8.066272063755259,-34.88773337603235,126.61851711932756
439,,,,-8.065301878713155,-34.88945700087403,40.974514395327525
440,,,,-8.065369236774758,-34.89407367357897,53.78643062335767
441,,,,-8.06441854692848,-34.89470091588817,33.95475076670445
442,,,,-8.076029722166425,-34.89225960082697,82.83726814820476
443,,,,-8.073540593596366,-34.89843787779692,26.482998887325376
444,,,,-8.075679085462099,-34.893359139175175,53.91339760308607
445,,,,-8.066841808678472,-34.89497177643316,354.22137789196125
446,,,,-8.06845138972887,-34.898240777235536,26.244954415903713
447,,,,-8.06573398445965,-34.89230039988245,24.804936177650525
448,,,,-8.067722216922917,-34.904430350608294,387.3860084469683
449,,,,-8.076038871621643,-34.904970124268445,540.6124659087686
450,,,,-8.07696652576541,-34.898648998725726,95.36169859851232
451,,,,-8.076365991148542,-34.89426503758931,48.15288278005041
452,,,,-8.075882812841526,-34.88970930944135,152.76811353147895
453,,,,-8.076787572675812,-34.89970807562006,69.53523870084058
454,,,,-8.072180310092627,-34.896578209573995,22.057157185710157
455,,,,-8.068887618851694,-34.889409516140496,56.78015071849926
456,,,,-8.065369239989575,-34.89417893399339,32.47816082580781
457,,,,-8.06071080266455,-34.88510575693338,347.1274760386042
458,,,,-8.06609237898562,-34.888458056808055,35.90199128831317
459,,,,-8.067163464222336,-34.89208105394176,78.33377016035382
460,,,,-8.067068744299645,-34.89571610843485,17.467037472841174
461,,,,-8.067194580145161,-34.8995392517077,122.42838329788138
462,,,,-8.077114684843684,-34.90096898412148,156.4463146299295
463,,,,-8.073635464180203,-34.899526585541985,47.37458682522767
464,,,,-8.07133676059666,-34.890272569713865,52.68461948564714
465,,,,-8.07385896264694,-34.897534537224985,105.67664560175814
466,,,,-8.063867896052763,-34.894923537607944,51.40700587695931
467,,,,-8.073186284299817,-34.89086886882302,28.17519092008092
468,,,,-8.067345542938506,-34.893845529591886,109.8028766749992
469,,,,-8.059222191872061,-34.89317653348552,510.7887325357449
470,,,,-8.07027490716391,-34.89643910728661,226.0334367597637
471,,,,-8.064660752429853,-34.89427380477828,6.40567549688457
472,,,,-8.077142312482543,-34.898642491422564,31.696838015526613
473,,,,-8.069340750156014,-34.90346862431514,304.43755691305773
474,,,,-8.059220914811672,-34.90297416006856,249.596182986259
475,,,,-8.063741645565598,-34.89260522977575,130.1861267997942
476,,,,-8.073770559834147,-34.890154505388594,30.092165965594745
477,,,,-8.062990891890344,-34.88718749850948,46.20426557381671
478,,,,-8.073560404551026,-34.89564206488407,98.97792098500753
479,,,,-8.069923845391727,-34.89571459583716,206.95937018676125
480,,,,-8.063199366055011,-34.904607221686625,222.41035688082752
481,,,,-8.066986808073853,-34.894277910533795,44.18995724272213
482,,,,-8.07150438333456,-34.8962604623072,173.512536427366
483,,,,-8.077134376362679,-34.8960910555928,103.95975331592932
484,,,,-8.072733393811069,-34.89665512260386,29.547821808485022
485,,,,-8.0767596493168,-34.898621905085996,113.81397751780666
486,,,,-8.068624471345913,-34.9006262159138,35.942271147505856
487,,,,-8.068466890721886,-34.88833828737742,68.96896394014304
488,,,,-8.069713346219972,-34.891760509403575,114.23842829033202
489,,,,-8.077140588920399,-34.89588994422015,73.45319097285709
490,,,,-8.063741835275628,-34.90022725251808,135.42607297099474
491,,,,-8.074211842911403,-34.89945994094526,59.91802304221534
492,,,,-8.06937544399051,-34.89912165949611,144.21563496067168
493,,,,-8.068814306779005,-34.897203217195525,75.00408358501393
494,,,,-8.075134676642325,-34.90442577039576,497.9764984660903
495,,,,-8.070455756838015,-34.901930920594296,113.13789246321853
496,,,,-8.06847526506647,-34.89955060682057,93.64134913188711
497,,,,-8.06573109862759,-34.90478867297755,383.6302940649715
498,,,,-8.071205755206927,-34.89075446219485,137.5711268549034
499,,,,-8.060641217026792,-34.89395330874944,362.2862263337969
500,,,,-8.06967185804907,-34.894422193524186,35.16474311748915
501,,,,-8.064254091672073,-34.89261132270967,93.27318943388592
502,,,,-8.072060421588143,-34.90351851394131,307.58953390889604
503,,,,-8.07133708508668,-34.9055295264349,518.8360220637082
504,,,,-8.067199583044607,-34.89371558493386,52.487327243983735
505,,,,-8.070794122011936,-34.8920449702892,15.342456398804627
506,,,,-8.077102650402267,-34.90037603913949,103.47373756792241
507,,,,-8.069709528913963,-34.904397652730985,400.10411092611406
508,,,,-8.070971030557649,-34.89607280269679,48.22271787745998
509,,,,-8.069709510316962,-34.90150028059329,79.0954374581461
510,,,,-8.07245177348991,-34.892184411683445,122.97013547225919
511,,,,-8.069894612344578,-34.89153932867819,254.83082800378443
512,,,,-8.071367190180524,-34.89639710569884,123.7744874411403
513,,,,-8.063560705258144,-34.88990966713276,95.11887237241339
514,,,,-8.074244804474521,-34.89935089543101,106.60896136765525
515,,,,-8.070449193955696,-34.89160060561965,62.5174513378004
516,,,,-8.073731401462686,-34.890549304561844,44.041626535396496
517,,,,-8.065268683183866,-34.88945747613337,37.374931319965874
518,,,,-8.06722116139606,-34.88891623848814,157.39746900477994
519,,,,-8.070794125946499,-34.896510613204036,42.8865215047944
520,,,,-8.069886274577444,-34.89240137087592,180.77790326543666
521,,,,-8.066839473488605,-34.89460970421755,36.58260466566441
522,,,,-8.065782258366797,-34.88998778789705,6.593735315097904
523,,,,-8.07636457628211,-34.893922343990404,60.17932442718848
524,,,,-8.072275079117839,-34.896530124158694,31.092960181771698
525,,,,-8.063643640026058,-34.8962604623072,9.011743264589652
526,,,,-8.075677069154747,-34.896246095809275,64.43674103423255
527,,,,-8.066855172328827,-34.89459788990314,95.43275905859723
528,,,,-8.068932262706769,-34.88806045890703,29.706686387014383
529,,,,-8.06951191764607,-34.891585509783894,144.26271118471175
530,,,,-8.069934418114228,-34.889117020997894,43.87501466569476
531,,,,-8.065911850820157,-34.89791563306662,107.32053481071846
532,,,,-8.072427071463622,-34.89260552409623,40.17950995553177
533,,,,-8.075302119954712,-34.900572430008054,52.47677796196515
534,,,,-8.071469078079945,-34.89151616861824,75.64240348235161
535,,,,-8.07278376981072,-34.903518513941414,314.4786859602419
536,,,,-8.070412446042837,-34.89482670123285,75.08257736451557
537,,,,-8.070067650648832,-34.89370701172318,143.2336322656272
538,,,,-8.066454364918307,-34.897901303902614,113.2488499926099
539,,,,-8.073300950327221,-34.898805853708375,63.263806751558946
540,,,,-8.060223699085173,-34.89953253726376,331.3222825917747
541,,,,-8.06862411229129,-34.88844755796016,40.82694579500144
542,,,,-8.072964599993215,-34.90170971966287,273.62190943681054
543,,,,-8.07603732279702,-34.892267226961884,82.20148296099455
544,,,,-8.077136303132052,-34.89865187410264,19.71417742329116
545,,,,-8.062656484752871,-34.88918386197037,82.56061021938059
546,,,,-8.075677069308783,-34.89625116867251,6.756529195980308
547,,,,-8.072707357988504,-34.896655640704054,52.67605212447181
548,,,,-8.064508679079392,-34.89109365211875,165.77504630669443
549,,,,-8.065833164633172,-34.89262197477259,20.49931726929661
550,,,,-8.075370432339787,-34.896850011502245,65.36119174680114
551,,,,-8.066273614611317,-34.90497012426844,412.26349451687656
552,,,,-8.070739081369057,-34.89184240393137,52.532921961747554
553,,,,-8.071336760596662,-34.89027256971388,47.2211333631125
554,,,,-8.076429392262396,-34.89406634238364,68.15782576415123
555,,,,-8.070301596459917,-34.89244998520166,49.40400513821516
556,,,,-8.076549160852142,-34.899468484829754,86.83124823601923
557,,,,-8.068920468532381,-34.893894241007885,128.93448299807412
558,,,,-8.071062799634882,-34.89068492657576,140.1530708233544
559,,,,-8.066678647000579,-34.88891623811678,60.07598520926145
560,,,,-8.05969550057851,-34.90331661427066,2005.394324227924
561,,,,-8.068956625832877,-34.898834351262366,175.95918836745633
562,,,,-8.070061994308528,-34.89569995434567,136.60908729430528
563,,,,-8.063741795967129,-34.89809293577584,121.7293495266484
564,,,,-8.069686989658335,-34.89952658554199,56.968583166962176
565,,,,-8.064153936596645,-34.89344607061431,104.71974300571053
566,,,,-8.073362981162203,-34.89860313310639,49.62469288874449
567,,,,-8.073188842337288,-34.88946059644658,123.26023092719447
568,,,,-8.070792514089433,-34.89316867871931,160.79677635776963
569,,,,-8.069399674553699,-34.893116436352074,138.51752212088013
570,,,,-8.077124220351333,-34.90188717683101,256.3710637408507
571,,,,-8.075676936204601,-34.89190563132965,57.10305648874324
572,,,,-8.077113035964528,-34.90035039315797,97.81889736219561
573,,,,-8.074203213544067,-34.887584141436555,290.4492255339786
574,,,,-8.067696529314533,-34.89337687478039,118.31831672968757
575,,,,-8.076764842481,-34.901167629728285,163.03435674587138
576,,,,-8.069537877301869,-34.89134939774562,314.2269696809106
577,,,,-8.065519495558629,-34.893859563119186,49.783379682253056
578,,,,-8.076757470313426,-34.90331328137994,387.88687741423445
579,,,,-8.073832643456756,-34.88820280365099,232.98681187244227
580,,,,-8.067432451348786,-34.8971306370835,72.25727486550593
581,,,,-8.073330462780605,-34.903380484191935,306.94310612035616
582,,,,-8.068011257197872,-34.89684024937718,51.98016319001088
583,,,,-8.070288107397145,-34.89177581526219,43.52324773746181
584,,,,-8.064284318220523,-34.89843618311848,145.8979939211548
585,,,,-8.072416593744284,-34.89662010295106,56.67865655836881
586,,,,-8.070079213379751,-34.89318735118628,111.77177046264156
587,,,,-8.066996642779614,-34.89019271817604,306.88761970522415
588,,,,-8.071150065988407,-34.903459765561415,288.0597274067844
589,,,,-8.066296512147714,-34.88736466423678,149.8524446808707
590,,,,-8.073022856780403,-34.892449985201665,62.17807421205091
591,,,,-8.065755580397525,-34.89004132910402,9.3058129062256
592,,,,-8.06858362879476,-34.8882083253189,261.18308344706156
593,,,,-8.068418892203619,-34.89258549589155,53.2895477138127
594,,,,-8.071240456391497,-34.89196016975999,71.77552166441966
595,,,,-8.063781455238459,-34.88704661957639,69.12211544649615
596,,,,-8.073460912096294,-34.89773986466647,41.77790243607783
597,,,,-8.064648412227587,-34.89755757564519,170.08199784167053
598,,,,-8.070617637434932,-34.90405599849698,355.8219417521943
599,,,,-8.071941501108794,-34.89175126023479,45.103173746100246
600,,,,-8.077110258348021,-34.89859220292154,97.09804762540085
601,,,,-8.068121097083509,-34.89535485253686,334.69630649560963
602,,,,-8.072722648930663,-34.88993807468462,85.32683570498584
603,,,,-8.063232700417249,-34.8861218285548,48.584609719938186
604,,,,-8.073831574216797,-34.89608333885753,75.57349848072803
605,,,,-8.070199330387476,-34.89419462547906,196.52739086623725
606,,,,-8.061310163214419,-34.90035279037623,187.17158198554736
607,,,,-8.067505488835975,-34.89462740069028,58.267099256157046
608,,,,-8.073529034672196,-34.89517175456255,78.55522810854077
609,,,,-8.06812801518635,-34.889386689703905,48.092141584838856
610,,,,-8.066996645288974,-34.890255940178264,38.2065710831922
611,,,,-8.071541130025581,-34.89573016589446,180.49246141636243
612,,,,-8.075698438737769,-34.900679360064544,79.14525921359622
613,,,,-8.072480586273926,-34.896420252626925,58.74568831096727
614,,,,-8.062119496306297,-34.90153122286338,29.05762708875295
615,,,,-8.074592155767819,-34.90350888668028,344.2518076918797
616,,,,-8.0580036616908,-34.89918666258116,515.3375197621186
617,,,,-8.064629294132603,-34.89462740069029,35.89050722028409
618,,,,-8.062493628796766,-34.902301434168166,63.33439792135881
619,,,,-8.067630129470658,-34.89242647730875,172.5376019791418
620,,,,-8.058287520082107,-34.902785383575434,2140.52021938003
621,,,,-8.07712126227718,-34.90097558374995,189.60246844709573
622,,,,-8.070989653854827,-34.90380243508971,398.57782275657644
623,,,,-8.065924380179396,-34.89353869294588,26.322028915490453
624,,,,-8.068615658884639,-34.89081692358572,28.82309407896832
625,,,,-8.0637294196244,-34.89773482287108,94.42075146536466
626,,,,-8.067901121437037,-34.900796744577995,462.98740399751836
627,,,,-8.061571494279233,-34.890103578006084,224.63395024492667
628,,,,-8.065563914311564,-34.88633430261855,92.23738756269887
629,,,,-8.066827788505908,-34.892600061135894,121.29892384157898
630,,,,-8.066646041924518,-34.89610583210613,42.16895694064252
631,,,,-8.067589701182616,-34.89675458977271,123.6234894568687
632,,,,-8.070223473887594,-34.89596236986347,49.64210914244262
633,,,,-8.076397011615807,-34.8915433837215,147.77558594299035
634,,,,-8.073188842337288,-34.889460596446575,121.90931867347139
635,,,,-8.068489942207743,-34.892161463547495,46.38340906453792
636,,,,-8.064119310878386,-34.89766298972231,84.2942198855494
637,,,,-8.066678693351049,-34.89000494586024,240.9881091754302
638,,,,-8.068285641294507,-34.89895454158103,331.4937205613926
639,,,,-8.076218055738376,-34.897893523924445,87.01584821114389
640,,,,-8.07276882321136,-34.896289402257025,31.426091905824663
641,,,,-8.07373142282735,-34.89109365843374,346.4488019722741
642,,,,-8.067046145848172,-34.89504804216501,76.76784611881585
643,,,,-8.066996641980648,-34.89017258859647,19.571897012014613
644,,,,-8.071174201242545,-34.89546687745314,388.7959738026888
645,,,,-8.068970765747062,-34.89534635298122,41.05748296911563
646,,,,-8.072421736125953,-34.88900241067977,187.44078021029023
647,,,,-8.061795941838886,-34.887283173160895,84.61346487421628
648,,,,-8.07350714186617,-34.90545779962617,535.9575359799902
649,,,,-8.076678431270171,-34.90145186038129,189.96628273953215
650,,,,-8.07042113978673,-34.89581401358542,194.74254255772024
651,,,,-8.065736278259262,-34.88573514250638,69.87477288318958
652,,,,-8.069703930724565,-34.887735715367164,62.30809975107682
653,,,,-8.069837039306291,-34.891664894965146,80.57261972193288
654,,,,-8.075851284205518,-34.89622301589612,59.32169554547298
655,,,,-8.07730469176895,-34.900171557715076,90.17007635603055
656,,,,-8.07533845568146,-34.89372860576573,35.17651430672375
657,,,,-8.061571826884348,-34.90605883201385,132.68612300007408
658,,,,-8.076199506945283,-34.89718942821931,137.207495273269
659,,,,-8.06743162540549,-34.89713105146024,55.220466350867646
660,,,,-8.072239234343257,-34.90332182318772,290.8186730031834
661,,,,-8.07712865186584,-34.90245995190471,311.09964473686136
662,,,,-8.059129372578829,-34.894964626849934,549.2825850643073
663,,,,-8.062880996583514,-34.8878275277747,234.62799838225285
664,,,,-8.063199280573905,-34.89805066990353,172.26812409576928
665,,,,-8.065593728611137,-34.89163800673323,74.29583194331941
666,,,,-8.073188865150401,-34.89000495031834,67.57238708936788
667,,,,-8.075677078316211,-34.896627673626234,107.78474222332002
668,,,,-8.076294388466396,-34.89392963128233,48.24396988201123
669,,,,-8.071336981026624,-34.897312608827825,32.80382439501244
670,,,,-8.075822869898026,-34.89602342048225,16.176505424736845
671,,,,-8.06574573358997,-34.89369734750991,29.3240254356661
672,,,,-8.072429024310217,-34.892731227627365,58.930456959630106
673,,,,-8.061795941838886,-34.887283173160895,83.65356684652734
674,,,,-8.06736340752091,-34.89191319156211,50.15384272190854
675,,,,-8.070116773465646,-34.897766632300225,30.24502404792712
676,,,,-8.071162482808642,-34.90486123707317,441.76538837795664
677,,,,-8.068624477242325,-34.901047121688975,76.32901295575562
678,,,,-8.07329947147663,-34.89203375298226,83.76345515571298
679,,,,-8.076400301471555,-34.892268533910986,120.21149643129334
680,,,,-8.075148704913817,-34.902677010339644,271.7153134831008
681,,,,-8.068448701744769,-34.89662465585968,56.56956402196883
682,,,,-8.067468971948502,-34.89494379788071,108.50985740422527
683,,,,-8.061795888246117,-34.886194465418086,172.5236029950685
684,,,,-8.070973972359836,-34.90296124906454,231.102503987734
685,,,,-8.075512190403341,-34.89966006568847,78.3193883692704
686,,,,-8.068694059025903,-34.88935366249772,227.1408725738402
687,,,,-8.070085785528535,-34.89316895436988,78.19058600079391
688,,,,-8.070533838704002,-34.89067540000844,30.134138618342995
689,,,,-8.067906272135923,-34.90099885821445,62.599745045033615
690,,,,-8.07262929265072,-34.89296547500317,470.5990736627436
691,,,,-8.068642735630263,-34.89123911793004,70.81554606612758
692,,,,-8.05673293949851,-34.905609750064855,317.9603172351831
693,,,,-8.07257332726481,-34.894831942630795,42.4516982675719
694,,,,-8.071879515428543,-34.89826245871255,110.20026758945966
695,,,,-8.068935354289321,-34.89022628872041,104.22102546717541
696,,,,-8.071382056010936,-34.89148143748864,77.31702232888992
697,,,,-8.070473585623125,-34.89608327170847,103.18230884438765
698,,,,-8.076370289871049,-34.89964002139101,10.821844831397552
699,,,,-8.072606413611457,-34.89607893472263,38.16349245736213
700,,,,-8.069112093154818,-34.89495358354161,46.413516361123904
701,,,,-8.077123959117033,-34.90044224705273,100.30273214407997
702,,,,-8.070661730949112,-34.89061123579168,9.258109822306533
703,,,,-8.064284347585895,-34.90007093941455,155.48432571032126
704,,,,-8.075134676642323,-34.90442577039576,456.41287921755816
705,,,,-8.064656896125436,-34.89096464327558,131.57213924231007
706,,,,-8.069546772895901,-34.89775182077956,124.57291786225586
707,,,,-8.06808172959311,-34.89170716162223,24.46113921479481
708,,,,-8.059411076055552,-34.89663768654557,490.4873849982052
709,,,,-8.06120981641057,-34.89009111842337,242.44493578368875
710,,,,-8.07676179301095,-34.88773225164598,390.4940495763398
711,,,,-8.073899611314479,-34.88922128587783,123.72137378418782
712,,,,-8.070461630285976,-34.89334990484654,151.3877890800473
713,,,,-8.069494640749369,-34.89921550656134,184.13933307701586
714,,,,-8.071512827783373,-34.89662202709539,115.14601975544115
715,,,,-8.069349114682366,-34.90296972027298,242.92482582170055
716,,,,-8.072732853938392,-34.89500172426366,9.726041788850436
717,,,,-8.070489622112635,-34.896710316947996,33.28430900938153
718,,,,-8.070583990263682,-34.896444615960554,17.805559129366223
719,,,,-8.06856253118426,-34.88935481295306,144.4217040350846
720,,,,-8.075305373321866,-34.9033619532844,349.9567523402348
721,,,,-8.070351501829894,-34.89356154984557,36.64698200051733
722,,,,-8.068081723845289,-34.89155005424377,30.889739450794217
723,,,,-8.069680798200391,-34.8938150463434,68.59225628930717
724,,,,-8.069685943153956,-34.89771116288228,80.34636097746619
725,,,,-8.072365046463316,-34.89645960717976,25.471748820680997
726,,,,-8.056371256052538,-34.9041581394904,438.392695895705
727,,,,-8.073682865755746,-34.8944434733994,61.45310127972141
728,,,,-8.069535220044612,-34.90079948179997,17.866675491145337
729,,,,-8.07005507974402,-34.897260216824684,123.34315028108416
730,,,,-8.074218556799911,-34.899684290527006,12.285065150842998
731,,,,-8.068568516197667,-34.89780969914195,58.65759287427979
732,,,,-8.070385516112884,-34.894922190003996,78.07460528004258
733,,,,-8.068092676769663,-34.889451199608914,46.13347187553218
734,,,,-8.0687189466685,-34.88814273912891,46.76446290489297
735,,,,-8.075677069094006,-34.8962424891852,10.56640937531135
736,,,,-8.066645576499221,-34.88500830480102,186.91249013771252
737,,,,-8.063199339304266,-34.901554129185534,19.168178647935836
738,,,,-8.069865926614112,-34.89116799798064,126.0768973571132
739,,,,-8.064642023237573,-34.89243598165377,91.04806725190637
740,,,,-8.069690964631413,-34.898047575683776,10.878287173961928
741,,,,-8.066249359795105,-34.893538692945874,86.42379833341458
742,,,,-8.074197243964967,-34.89403329058731,29.88430636261312
743,,,,-8.061795941838886,-34.887283173160895,85.20628782996619
744,,,,-8.070794564871163,-34.9044018659045,400.0806304481684
745,,,,-8.067335295782502,-34.894459246619434,78.85910532758334
746,,,,-8.070743729748346,-34.89206882860027,17.238282324458346
747,,,,-8.070230515738626,-34.89604010175297,29.898014783181473
748,,,,-8.077138746989784,-34.89860148296382,82.24524208962013
749,,,,-8.076737752803233,-34.89571610843486,35.86079772721597
750,,,,-8.074421215755182,-34.90315064391655,302.73988767518756
751,,,,-8.064623644640697,-34.890993585530836,136.2744176963528
752,,,,-8.069115489883147,-34.88938157584263,59.93431494306418
753,,,,-8.070277478554875,-34.896020263281265,31.518562325522545
754,,,,-8.070714963298547,-34.89353869294587,44.67471586338122
755,,,,-8.076771343992192,-34.900624483998925,171.00664964400946
756,,,,-8.07410964375396,-34.8991422157028,14.924561681271578
757,,,,-8.067539382169164,-34.894627400690275,64.58220765383825
758,,,,-8.07054845348751,-34.89641187427454,187.23711946259246
759,,,,-8.06193350225401,-34.90569592943204,162.18663951920968
760,,,,-8.068869486637803,-34.896499114562445,18.15707082063606
761,,,,-8.06916653692216,-34.895901121679145,118.82372689210942
762,,,,-8.071268575347299,-34.89517094362823,195.30501264792545
763,,,,-8.076769777127092,-34.898083775156685,39.81624662670722
764,,,,-8.075136184956857,-34.89626209741465,45.657047416615654
765,,,,-8.070254350796633,-34.89662922873885,309.8571209100912
766,,,,-8.061933493413934,-34.903699965232136,100.1741824375286
767,,,,-8.070671557207687,-34.89337198169284,35.31786796109837
768,,,,-8.07024449716735,-34.89173414816629,71.92435267990717
769,,,,-8.063836661216337,-34.88601335582959,10.1420784731799
770,,,,-8.071337034354155,-34.900070939414555,78.19150885937024
771,,,,-8.076774844268439,-34.89627325168891,27.742809739196108
772,,,,-8.071450365843955,-34.89233325103425,39.97091188797419
773,,,,-8.06125340086584,-34.886738818918346,168.9170064833332
774,,,,-8.067395217508354,-34.89196106572504,45.3706516259505
775,,,,-8.07632074174885,-34.897893523924445,82.12784841064524
776,,,,-8.076617954151207,-34.89770006732585,51.02703013466236
777,,,,-8.061412439424497,-34.905887164392055,108.19031495421076
778,,,,-8.06811248083156,-34.89271050574511,48.965290888176554
779,,,,-8.061996490289255,-34.899715944115954,617.6982265556663
780,,,,-8.071879252774186,-34.889728215842055,106.4862719507764
781,,,,-8.076983363291207,-34.89546885444801,68.44039253151745
782,,,,-8.065507495845395,-34.889525485309974,2.3429549326066237
783,,,,-8.076649065140945,-34.89734917005201,23.17091420028872
784,,,,-8.070458811365262,-34.889856973322736,39.01994101807392
785,,,,-8.063792789521617,-34.88542501166632,58.00476593412668
786,,,,-8.065011753173557,-34.885320281350914,32.0576019713774
787,,,,-8.072964627806176,-34.905514478141136,593.0019261012903
788,,,,-8.073296622430973,-34.89202803597338,82.14255075306495
789,,,,-8.070223132190216,-34.893875859371654,11.211353657828438
790,,,,-8.06820634416907,-34.88827118276684,103.10641593054821
791,,,,-8.07361290788577,-34.89517175456255,90.5564293827252
792,,,,-8.062841103730896,-34.88900030670602,57.87246938474988
793,,,,-8.071150244177147,-34.89535907557568,38.13372960439689
794,,,,-8.073884238411575,-34.89611550485593,79.50065246102336
795,,,,-8.066598288266386,-34.89553261192181,209.7043383305652
796,,,,-8.069480740274033,-34.90154659745224,94.18243589742103
797,,,,-8.064625353194554,-34.89099209839719,136.26076779306234
798,,,,-8.069321432243486,-34.893951558912455,80.6219326962661
799,,,,-8.063893832557868,-34.88534675919127,40.87680312159504
800,,,,-8.068446998375732,-34.899910528987235,322.3974233808337
801,,,,-8.074813750253131,-34.90281872173623,295.85690334754776
802,,,,-8.069201253544232,-34.89968555470005,41.34286560812719
