	lat	lon	pathBTS1	pathBTS2	pathBTS3	pathBTS4	pathBTS5	pathBTS6
755	-8.07757	-34.899296	123.065	104.54	120.965	137.14	135.14	139.015
756	-8.073994	-34.899212	119.956666666667	106.256666666667	92.9233333333333	111.19	133.19	136.32333333333298
757	-8.067114	-34.894226	124.056666666667	126.023333333333	123.15666666666701	126.92333333333299	125.49	93.7566666666667
758	-8.072221	-34.896675	101.34	98.74	110.64	93.84	123.29	120.94
759	-8.060486000000001	-34.90546	136.29	122.223333333333	131.023333333333	131.29	136.056666666667	128.79
760	-8.069028	-34.896542	109.92333333333299	108.723333333333	105.023333333333	93.09	111.256666666667	98.8233333333333
761	-8.068482000000001	-34.896732	105.04	122.94	118.39	113.84	113.79	119.54
762	-8.072883000000001	-34.895889000000004	98.3566666666667	116.223333333333	115.323333333333	108.79	116.456666666667	122.023333333333
763	-8.077022999999999	-34.897827	116.623333333333	86.5566666666667	127.023333333333	121.49	129.756666666667	135.623333333333
764	-8.075549	-34.896259	121.29	115.99	133.356666666667	118.123333333333	128.556666666667	134.89
765	-8.072932000000002	-34.895802	108.04	118.79	123.04	110.49	120.89	121.14
766	-8.061461999999999	-34.902924	133.623333333333	114.956666666667	130.156666666667	134.49	129.79	129.856666666667
767	-8.070587	-34.893063	110.85666666666701	124.99	121.35666666666701	106.956666666667	107.29	108.69
768	-8.070787	-34.892094	101.69	130.09	124.34	112.29	99.24	121.04
769	-8.063905	-34.885952	122.256666666667	139.09	135.423333333333	130.723333333333	138.39	143.623333333333
770	-8.071415	-34.900776	120.79	121.29	111.99	117.24	131.19	126.59
771	-8.076526	-34.896305	113.69	91.39	132.09	117.04	133.44	135.44
772	-8.07126	-34.892025	110.34	129.99	131.49	106.94	91.74	138.39
773	-8.062375	-34.887778999999995	135.623333333333	138.39	145.89	145.423333333333	140.256666666667	148.856666666667
774	-8.067628	-34.8923	128.623333333333	126.79	126.92333333333299	110.99	115.69	112.19
775	-8.077060000000001	-34.897822999999995	115.265	84.29	127.39	121.065	130.665	136.365
776	-8.076956	-34.897385	118.723333333333	83.8566666666667	128.623333333333	120.956666666667	130.123333333333	139.523333333333
777	-8.060806	-34.905117	136.44	126.09	131.14	130.44	134.54	128.79
778	-8.067896000000001	-34.892323	122.723333333333	124.49	124.256666666667	105.79	118.956666666667	104.79
779	-8.064	-34.894484999999996	136.39	120.956666666667	133.59	135.023333333333	125.65666666666701	126.39
780	-8.071855000000001	-34.890694	106.19	122.49	122.723333333333	109.323333333333	97.1233333333333	135.856666666667
781	-8.076365	-34.895493	116.723333333333	94.7566666666667	134.82333333333298	112.65666666666701	132.49	134.99
782	-8.065522999999999	-34.889511	137.165	126.315	132.765	122.44	113.59	133.115
783	-8.076853	-34.897301	119.09	83.29	133.356666666667	119.123333333333	127.69	138.023333333333
784	-8.070114	-34.889782000000004	111.83	136.93	127.21	117.11	116.23	130.35
785	-8.063914	-34.885937	113.715	135.24	134.19	126.89	140.815	141.515
786	-8.06484	-34.885086	121.723333333333	131.423333333333	130.623333333333	119.85666666666701	128.423333333333	132.29
787	-8.074397	-34.90033	113.42333333333299	111.35666666666701	117.756666666667	122.89	141.956666666667	127.823333333333
788	-8.072556	-34.891971999999996	103.956666666667	123.456666666667	122.89	99.59	113.39	126.09
789	-8.070122999999999	-34.89386	101.165	121.09	122.14	103.415	104.165	103.765
790	-8.069138	-34.888237	117.665	131.24	129.565	126.04	106.44	120.49
791	-8.072936	-34.895634	104.92333333333299	120.723333333333	96.49	113.35666666666701	124.223333333333	128.156666666667
792	-8.0633	-34.888748	120.94	123.515	139.265	132.465	135.94	130.69
793	-8.071494	-34.895386	111.09	109.59	115.42333333333299	94.8233333333333	123.35666666666701	116.523333333333
794	-8.073234	-34.896423	95.59	115.123333333333	95.8233333333333	103.223333333333	120.29	128.756666666667
795	-8.067336	-34.89378	116.69	122.64	122.14	116.69	124.74	92.69
796	-8.069596	-34.9007	127.49	127.39	117.39	127.456666666667	131.356666666667	120.123333333333
797	-8.065811	-34.890656	135.906666666667	138.04	137.906666666667	132.356666666667	118.59	121.44
798	-8.070049000000001	-34.893997	102.79	121.323333333333	123.09	109.456666666667	113.85666666666701	100.623333333333
799	-8.064148	-34.885616	112.265	138.69	136.74	119.59	140.64	144.09
800	-8.069836	-34.897339	110.39	113.39	112.04	109.69	121.44	110.49
801	-8.073347	-34.900574	123.89	121.823333333333	124.65666666666701	129.49	141.89	140.99
802	-8.069221	-34.899311	99.44	110.89	116.64	119.59	114.04	100.69
803	-8.066977	-34.896060999999996	116.85666666666701	119.023333333333	122.123333333333	113.42333333333299	130.256666666667	93.95666666666669
804	-8.070447999999999	-34.896747999999995	109.35666666666701	106.823333333333	119.42333333333299	96.95666666666669	126.29	121.023333333333
805	-8.068844	-34.900379	107.39	113.42333333333299	120.323333333333	119.823333333333	123.39	105.49
806	-8.070822999999999	-34.89204	103.956666666667	131.79	127.456666666667	109.65666666666701	93.6566666666667	125.456666666667
807	-8.069946	-34.897518	107.44	116.69	121.64	109.49	119.49	114.34
808	-8.069407	-34.895309000000005	104.523333333333	123.023333333333	120.39	114.69	114.523333333333	111.523333333333
809	-8.076467	-34.896065	123.19	95.965	126.815	115.865	128.965	141.065
810	-8.068806	-34.896156	105.24	118.29	111.39	101.54	124.84	108.64
811	-8.069718	-34.898018	100.99	120.39	114.823333333333	114.256666666667	122.65666666666701	105.69
812	-8.063125	-34.888653000000005	120.623333333333	129.923333333333	141.723333333333	126.756666666667	130.023333333333	135.69
813	-8.069844	-34.900806	128.09	126.89	117.35666666666701	124.056666666667	134.89	122.49
814	-8.069685	-34.894698999999996	99.69	123.74	116.69	109.24	112.04	103.84
815	-8.072453999999999	-34.893046999999996	105.123333333333	119.523333333333	111.29	95.5233333333333	112.69	122.523333333333
816	-8.071078	-34.891815	106.69	117.523333333333	130.456666666667	94.7566666666667	107.42333333333299	132.29
817	-8.069612	-34.898342	102.256666666667	117.623333333333	118.623333333333	113.39	117.59	101.256666666667
818	-8.070892	-34.900856	127.19	126.823333333333	129.89	123.323333333333	137.023333333333	128.82333333333298
819	-8.076185	-34.89502	112.49	113.615	130.265	105.99	127.715	141.34
820	-8.064062	-34.885727	117.42333333333299	138.156666666667	140.123333333333	121.323333333333	138.723333333333	141.59
821	-8.072493	-34.89246	102.056666666667	123.056666666667	119.623333333333	102.023333333333	108.42333333333299	127.79
822	-8.077158	-34.898006	116.09	88.45666666666669	122.823333333333	124.29	129.09	137.29
823	-8.063933	-34.894344	138.523333333333	118.023333333333	134.156666666667	137.056666666667	135.19	121.92333333333299
824	-8.072803	-34.895965999999994	105.19	110.04	123.49	100.49	120.04	125.19
825	-8.071102999999999	-34.896938	104.123333333333	115.85666666666701	118.256666666667	111.523333333333	128.623333333333	118.956666666667
826	-8.07456	-34.890198	108.123333333333	123.823333333333	126.85666666666701	100.19	125.223333333333	141.49
827	-8.075452	-34.892868	115.323333333333	122.256666666667	124.723333333333	107.19	119.85666666666701	129.523333333333
828	-8.072907	-34.895863	99.99	116.556666666667	122.323333333333	106.19	122.19	123.15666666666701
829	-8.065421	-34.886696	128.756666666667	129.456666666667	131.656666666667	128.59	120.623333333333	128.09
830	-8.071481	-34.891914	105.14	109.79	126.94	90.065	109.94	133.915
831	-8.069917	-34.900837	127.09	124.14	118.74	123.94	131.54	118.79
832	-8.072897	-34.896633	101.74	117.94	121.14	95.44	120.49	128.59
833	-8.074843	-34.89098	113.99	125.623333333333	133.756666666667	104.223333333333	127.956666666667	145.656666666667
834	-8.069473	-34.890972	109.115	133.715	127.115	115.065	102.24	124.34
835	-8.068287	-34.889931	125.965	137.69	129.54	119.74	102.09	123.065
836	-8.072806	-34.890656	99.2566666666667	130.356666666667	126.19	106.756666666667	108.19	133.956666666667
837	-8.066692	-34.893692	114.59	289.451477915586	131.19	125.49	118.523333333333	115.15666666666701
838	-8.069861999999999	-34.890324	114.85666666666701	136.32333333333298	128.723333333333	118.69	108.956666666667	123.29
839	-8.065688	-34.887569	117.556666666667	135.023333333333	132.556666666667	127.29	116.85666666666701	141.923333333333
840	-8.069942	-34.890178999999996	105.65666666666701	140.623333333333	126.456666666667	127.323333333333	113.89	128.79
841	-8.071026	-34.89196	105.42333333333299	129.32333333333298	128.99	112.69	87.69	133.99
842	-8.076246000000001	-34.899784000000004	125.19	108.64	122.69	129.24	140.49	141.04
843	-8.069571	-34.894954999999996	101.19	122.99	117.14	108.04	117.24	110.29
844	-8.06856	-34.889446	118.523333333333	132.856666666667	134.32333333333298	121.956666666667	107.456666666667	128.156666666667
845	-8.074413	-34.890194	104.623333333333	138.79	123.323333333333	116.79	123.15666666666701	135.923333333333
846	-8.075171000000001	-34.891991	110.19	122.39	131.256666666667	95.2566666666667	122.09	144.623333333333
847	-8.076687	-34.899634999999996	119.65666666666701	112.323333333333	119.023333333333	131.923333333333	131.856666666667	141.723333333333
848	-8.066914	-34.893795000000004	120.69	133.556666666667	127.59	123.556666666667	120.35666666666701	108.223333333333
849	-8.067739	-34.892925	118.256666666667	125.523333333333	122.623333333333	125.09	117.523333333333	92.7233333333333
850	-8.074219	-34.890282	93.7566666666667	135.09	119.19	118.09	131.923333333333	135.09
851	-8.068584	-34.897308	110.42333333333299	110.35666666666701	117.556666666667	112.85666666666701	131.79	106.59
852	-8.076077	-34.894661	119.69	104.84	126.54	113.19	126.34	139.54
853	-8.063723	-34.889008000000004	122.99	125.74	124.515	131.265	125.265	135.39
854	-8.063075999999999	-34.901356	139.09	128.123333333333	134.523333333333	129.59	134.023333333333	132.223333333333
855	-8.072694	-34.895016	100.65666666666701	122.15666666666701	101.823333333333	108.723333333333	120.023333333333	131.32333333333298
856	-8.061419	-34.903168	134.09	116.39	128.356666666667	135.923333333333	131.79	132.82333333333298
857	-8.072363000000001	-34.89642	99.99	106.823333333333	116.823333333333	99.8566666666667	117.523333333333	117.49
858	-8.076303	-34.899761	128.99	107.15666666666701	128.556666666667	130.556666666667	141.123333333333	140.59
859	-8.069654	-34.894745	101.09	122.523333333333	119.223333333333	108.85666666666701	109.123333333333	105.79
860	-8.069088	-34.899662	106.456666666667	114.39	117.123333333333	117.456666666667	119.823333333333	106.223333333333
861	-8.075453	-34.900013	124.15666666666701	114.92333333333299	120.023333333333	131.423333333333	139.523333333333	135.32333333333298
862	-8.071933999999999	-34.897255	107.523333333333	106.556666666667	118.323333333333	102.15666666666701	130.623333333333	128.523333333333
863	-8.075505	-34.893055	113.69	122.49	127.99	107.265	120.165	135.69
864	-8.068208	-34.896640999999995	106.556666666667	105.65666666666701	107.15666666666701	92.79	116.623333333333	100.49
865	-8.073792999999998	-34.89043	90.99	133.723333333333	125.19	120.65666666666701	111.65666666666701	139.423333333333
866	-8.063225	-34.886742	130.956666666667	134.79	140.69	142.523333333333	135.79	146.32333333333298
867	-8.077447	-34.898941	120.85666666666701	77.2566666666667	124.65666666666701	119.556666666667	133.09	134.423333333333
868	-8.065831	-34.891659000000004	139.123333333333	133.756666666667	132.656666666667	129.39	113.956666666667	112.49
869	-8.068655	-34.891071000000004	124.623333333333	133.09	126.99	116.89	85.8233333333333	116.956666666667
870	-8.077371000000001	-34.89938	128.49	111.35666666666701	126.99	136.356666666667	133.056666666667	145.356666666667
871	-8.067195	-34.892452	133.623333333333	126.556666666667	128.756666666667	116.89	120.523333333333	105.99
872	-8.066113	-34.896843	123.92333333333299	99.99	123.42333333333299	110.29	122.956666666667	89.8233333333333
873	-8.07427	-34.900341	114.64	115.69	91.19	113.99	135.24	140.54
874	-8.068727	-34.896248	108.056666666667	117.89	110.09	104.69	117.223333333333	105.123333333333
875	-8.068585	-34.889365999999995	125.39	134.29	132.723333333333	118.65666666666701	107.756666666667	130.82333333333298
876	-8.075698	-34.896202	115.79	116.34	133.19	126.39	127.59	139.34
877	-8.06272	-34.901363	135.123333333333	124.456666666667	132.59	132.456666666667	122.65666666666701	124.19
878	-8.072796	-34.895218	91.74	121.69	99.94	105.99	115.19	128.24
879	-8.072550999999999	-34.896309	102.39	114.94	122.29	106.64	114.94	125.04
880	-8.06938	-34.895271	107.89	127.94	108.89	114.64	107.89	112.09
881	-8.06925	-34.895554	104.69	116.79	118.04	108.39	115.14	117.19
882	-8.07056	-34.893028	97.7233333333333	114.65666666666701	120.35666666666701	98.8233333333333	105.19	108.223333333333
883	-8.073153	-34.896339000000005	90.95666666666669	108.65666666666701	116.92333333333299	106.556666666667	118.35666666666701	129.19
884	-8.072006	-34.892246	109.84	129.19	119.79	102.59	93.74	131.54
885	-8.073096000000001	-34.896351	106.42333333333299	101.99	121.823333333333	101.39	125.09	129.923333333333
886	-8.069736	-34.897971999999996	103.19	118.64	121.04	109.99	121.44	102.19
887	-8.071	-34.900828999999995	123.24	129.29	122.24	127.19	136.69	128.04
888	-8.069555000000001	-34.894932	109.85666666666701	129.49	123.15666666666701	119.59	116.123333333333	104.85666666666701
889	-8.071501	-34.891926	103.54	112.915	125.74	97.89	105.865	134.19
890	-8.067981	-34.892307	121.74	127.94	128.94	108.74	114.89	107.84
891	-8.074384	-34.89373	93.64	107.79	111.99	87.09	113.09	114.49
892	-8.066996000000001	-34.893829	125.29	132.82333333333298	130.256666666667	122.49	124.123333333333	107.59
893	-8.075608	-34.899971	125.35666666666701	111.823333333333	127.79	128.056666666667	135.656666666667	142.456666666667
894	-8.06605	-34.896439	120.92333333333299	115.023333333333	123.456666666667	116.956666666667	124.823333333333	104.35666666666701
895	-8.064413	-34.897125	130.656666666667	99.89	121.256666666667	90.5566666666667	127.79	112.59
896	-8.076955	-34.899536	118.456666666667	107.69	123.79	137.79	132.856666666667	142.29
897	-8.071316	-34.900764	116.65666666666701	121.956666666667	114.79	117.92333333333299	133.156666666667	126.19
898	-8.07752	-34.899162	122.89	80.29	128.99	122.79	134.856666666667	136.19
899	-8.068454	-34.89138	105.89	125.94	124.44	116.69	113.14	118.74
900	-8.068839	-34.888863	121.34	134.24	129.14	124.215	109.065	128.765
901	-8.069091	-34.896526	109.69	107.456666666667	105.223333333333	100.556666666667	109.023333333333	100.023333333333
902	-8.072925999999999	-34.895824	106.39	116.74	122.99	111.99	116.99	124.99
903	-8.069139	-34.889568	127.065	132.565	134.39	114.49	100.315	132.39
904	-8.067219999999999	-34.896782	117.223333333333	108.523333333333	105.92333333333299	92.7233333333333	115.29	97.99
905	-8.06581	-34.890003	141.723333333333	132.29	133.79	124.323333333333	114.19	127.79
906	-8.070708999999999	-34.8922	106.556666666667	128.32333333333298	120.523333333333	112.15666666666701	105.79	121.69
907	-8.066986	-34.895984999999996	117.323333333333	120.59	120.556666666667	117.823333333333	130.756666666667	99.3233333333333
908	-8.072791	-34.896408	107.89	104.94	118.44	95.54	128.59	116.34
909	-8.060138	-34.905865000000006	134.29	129.99	130.556666666667	132.49	136.29	133.09
910	-8.069239999999999	-34.897385	106.19	107.59	114.54	98.09	125.74	102.94
911	-8.07719	-34.898094	126.323333333333	94.5233333333333	125.056666666667	123.756666666667	127.35666666666701	136.49
912	-8.076325	-34.895396999999996	115.456666666667	101.92333333333299	126.99	116.956666666667	127.49	137.656666666667
913	-8.065945	-34.893584999999995	126.85666666666701	121.29	125.523333333333	125.99	119.956666666667	109.15666666666701
914	-8.077271000000001	-34.898528999999996	121.94	80.39	119.165	127.265	128.19	137.09
915	-8.074368	-34.890246999999995	95.19	134.69	127.956666666667	115.85666666666701	120.023333333333	132.523333333333
916	-8.07255	-34.892063	105.523333333333	126.523333333333	121.19	102.056666666667	113.59	126.456666666667
917	-8.076701	-34.896622	113.69	101.65666666666701	131.223333333333	114.59	128.356666666667	139.656666666667
918	-8.07391	-34.890396	91.3233333333333	134.423333333333	125.39	122.256666666667	111.99	131.023333333333
919	-8.065978	-34.896664	124.223333333333	110.85666666666701	126.523333333333	112.49	121.19	108.35666666666701
920	-8.072543	-34.896221000000004	95.89	104.39	114.69	99.49	120.09	125.69
921	-8.075703	-34.896214	121.523333333333	106.756666666667	129.49	126.49	127.09	133.623333333333
922	-8.065813	-34.890029999999996	140.623333333333	132.923333333333	130.656666666667	124.59	116.49	135.156666666667
923	-8.068686	-34.897308	111.056666666667	113.65666666666701	114.39	109.65666666666701	121.89	98.9233333333333
924	-8.074588	-34.900271999999994	119.056666666667	114.59	115.323333333333	124.256666666667	140.69	135.723333333333
925	-8.06306	-34.888618	121.756666666667	128.29	136.09	130.423333333333	132.89	136.056666666667
926	-8.071203	-34.892014	113.39	130.656666666667	127.023333333333	104.023333333333	87.39	137.09
927	-8.066322999999999	-34.893246000000005	129.39	116.44	125.59	125.34	113.34	105.39
928	-8.068877	-34.888775	113.65666666666701	133.59	125.92333333333299	127.256666666667	103.49	125.59
929	-8.074224000000001	-34.890263	103.223333333333	142.32333333333298	124.39	121.89	122.556666666667	136.223333333333
930	-8.071313	-34.892047999999996	107.49	126.49	128.465	105.865	89.84	133.565
931	-8.068912	-34.888699	116.256666666667	132.023333333333	130.29	126.49	108.49	130.556666666667
932	-8.074599000000001	-34.890190000000004	112.85666666666701	124.456666666667	131.423333333333	100.92333333333299	131.09	149.656666666667
933	-8.069582	-34.896412	110.42333333333299	99.9233333333333	114.59	89.95666666666669	113.15666666666701	117.223333333333
934	-8.076194000000001	-34.895283	118.79	103.59	126.756666666667	108.123333333333	125.65666666666701	135.89
935	-8.065391	-34.89286	135.356666666667	122.85666666666701	129.723333333333	126.223333333333	117.523333333333	120.456666666667
936	-8.07371	-34.89045	88.29	132.423333333333	127.79	119.956666666667	107.15666666666701	141.32333333333298
937	-8.061679	-34.90205	137.94	110.49	135.99	136.84	126.14	129.39
938	-8.07422	-34.900372	121.123333333333	112.79	111.49	120.29	142.32333333333298	139.123333333333
939	-8.069646	-34.890701	107.723333333333	131.556666666667	118.956666666667	117.09	113.49	119.42333333333299
940	-8.076383	-34.899741999999996	124.756666666667	111.39	121.49	130.59	140.356666666667	141.89
941	-8.076880000000001	-34.899559	118.89	115.79	115.99	134.94	130.84	138.99
942	-8.072913	-34.896629	98.74	102.74	119.24	100.89	114.79	127.39
943	-8.07001	-34.896118	105.123333333333	124.023333333333	115.09	107.39	129.723333333333	118.15666666666701
944	-8.067511999999999	-34.893409999999996	115.92333333333299	117.123333333333	120.756666666667	113.85666666666701	118.523333333333	109.256666666667
945	-8.072903	-34.896633	109.42333333333299	109.323333333333	118.99	103.056666666667	125.65666666666701	127.39
946	-8.060699000000001	-34.905231	135.34	121.12888888888901	131.36222222222202	127.14555555555599	128.956666666667	134.85111111111098
947	-8.075533	-34.896263	115.19	109.823333333333	131.69	126.69	127.223333333333	134.69
948	-8.06582	-34.890743	133.523333333333	135.49	128.856666666667	128.29	120.056666666667	121.523333333333
949	-8.070902	-34.896846999999994	104.723333333333	114.92333333333299	119.19	108.023333333333	130.956666666667	118.823333333333
950	-8.063877	-34.885971000000005	122.09	138.623333333333	136.99	131.923333333333	141.523333333333	142.59
951	-8.076278	-34.895527	107.823333333333	92.45666666666669	126.09	113.023333333333	126.49	139.49
952	-8.071122	-34.896941999999996	93.64	116.94	120.69	103.79	125.89	121.89
953	-8.070775999999999	-34.896015000000006	116.65666666666701	110.823333333333	119.35666666666701	103.123333333333	121.39	114.956666666667
954	-8.069245	-34.888062	123.756666666667	134.39	130.473333333333	125.256666666667	109.85666666666701	131.473333333333
955	-8.076658	-34.896491999999995	116.54	106.39	130.39	117.79	122.74	138.715
956	-8.065776	-34.89241	140.09	131.723333333333	133.523333333333	132.156666666667	112.65666666666701	117.79
957	-8.069857	-34.894382	102.85666666666701	123.49	118.823333333333	112.056666666667	113.19	106.65666666666701
958	-8.072733	-34.896034	107.99	112.39	117.69	102.69	125.556666666667	126.056666666667
959	-8.074129	-34.89983	118.69	107.39	102.14	122.24	137.64	133.14
960	-8.070965	-34.890694	110.42333333333299	117.92333333333299	124.256666666667	101.223333333333	97.2566666666667	127.723333333333
961	-8.061396	-34.903304999999996	137.623333333333	113.85666666666701	129.59	134.356666666667	128.59	130.69
962	-8.072803	-34.896431	116.556666666667	99.6233333333333	126.056666666667	96.2566666666667	124.023333333333	134.256666666667
963	-8.064366	-34.90147	128.423333333333	119.19	124.79	121.49	128.356666666667	123.89
964	-8.062643	-34.887446999999995	139.49	137.89	141.623333333333	137.29	137.49	146.656666666667
965	-8.065303	-34.889534000000005	137.32333333333298	128.656666666667	137.223333333333	133.523333333333	113.49	129.023333333333
966	-8.068806	-34.891083	124.223333333333	130.82333333333298	129.59	121.623333333333	81.8566666666667	126.323333333333
967	-8.072942999999999	-34.900622999999996	117.99	119.14	126.89	120.19	142.54	128.44
968	-8.066742	-34.894928	116.456666666667	127.223333333333	127.723333333333	123.59	117.756666666667	102.09
969	-8.072683	-34.896694000000004	96.5233333333333	98.09	118.35666666666701	90.3233333333333	129.89	129.656666666667
970	-8.068872	-34.900417	106.456666666667	114.92333333333299	122.956666666667	118.85666666666701	126.523333333333	112.09
971	-8.06579	-34.890461	139.82333333333298	133.056666666667	133.923333333333	130.82333333333298	114.49	126.223333333333
972	-8.069053	-34.899753999999994	100.523333333333	113.556666666667	116.623333333333	110.29	119.59	101.623333333333
973	-8.068052999999999	-34.89666	109.89	103.34	105.59	91.84	119.09	98.89
974	-8.064991000000001	-34.894054	132.29	112.523333333333	128.123333333333	128.09	117.29	114.823333333333
975	-8.065449000000001	-34.886761	123.15666666666701	130.09	131.656666666667	124.123333333333	120.19	128.056666666667
976	-8.074266	-34.900337	117.456666666667	111.19	97.95666666666669	118.79	137.956666666667	136.123333333333
977	-8.059339	-34.90683	139.99	120.323333333333	138.123333333333	133.723333333333	141.456666666667	136.156666666667
978	-8.059775	-34.906284	135.04	128.19	134.54	133.99	137.69	133.84
979	-8.072997	-34.896339000000005	102.92333333333299	110.29	118.956666666667	106.123333333333	119.823333333333	123.35666666666701
980	-8.076916	-34.897265999999995	119.956666666667	85.5566666666667	133.756666666667	118.523333333333	136.656666666667	141.29
981	-8.073767	-34.898346000000004	115.123333333333	100.123333333333	95.5566666666667	102.42333333333299	129.656666666667	130.59
982	-8.067110000000001	-34.893887	118.99	131.19	133.34	117.49	127.94	113.64
983	-8.064888999999999	-34.894112	136.69	112.94	126.89	126.79	115.84	115.59
984	-8.073061000000001	-34.896591	95.6233333333333	105.823333333333	118.29	99.1233333333333	124.623333333333	115.79
985	-8.069491000000001	-34.895053999999995	111.023333333333	124.79	112.35666666666701	118.756666666667	109.823333333333	115.69
986	-8.072196	-34.900696	116.99	112.04	119.99	105.19	138.14	130.54
987	-8.07748	-34.899184999999996	128.423333333333	85.0566666666667	121.42333333333299	122.456666666667	127.123333333333	134.82333333333298
988	-8.070877000000001	-34.891769000000004	99.2233333333333	116.35666666666701	128.79	94.79	103.89	135.023333333333
989	-8.076926	-34.897472	117.323333333333	78.8233333333333	124.523333333333	116.823333333333	134.19	134.623333333333
990	-8.064124000000001	-34.901466	138.59	120.14	127.49	121.84	137.94	118.79
991	-8.070146000000001	-34.897236	108.223333333333	120.523333333333	116.556666666667	113.823333333333	125.256666666667	105.756666666667
992	-8.07413	-34.893803000000005	87.59	113.94	104.14	92.29	110.59	110.94
993	-8.072941	-34.896392999999996	104.42333333333299	103.92333333333299	124.99	103.023333333333	125.15666666666701	133.623333333333
994	-8.065799	-34.889553	138.79	132.69	133.09	125.256666666667	109.35666666666701	133.69
995	-8.062348	-34.887798	141.223333333333	139.82333333333298	137.59	140.32333333333298	142.723333333333	145.99
996	-8.073198	-34.896347	95.3566666666667	110.69	91.6566666666667	111.29	123.99	131.056666666667
997	-8.069232000000001	-34.895584	105.04	119.49	118.44	97.69	116.09	112.79
998	-8.076147	-34.895092	120.85666666666701	111.69	126.123333333333	111.19	129.556666666667	137.756666666667
999	-8.065984	-34.896732	128.69	109.223333333333	126.323333333333	100.85666666666701	119.85666666666701	107.42333333333299
1000	-8.072604	-34.894436	89.79	108.94	109.79	85.79	109.84	121.04
1001	-8.065000999999999	-34.90139	129.856666666667	125.19	124.15666666666701	114.92333333333299	133.056666666667	124.35666666666701
1002	-8.069011	-34.899857	100.39	117.92333333333299	121.65666666666701	110.523333333333	117.09	103.323333333333
1003	-8.064881	-34.897038	125.59	102.59	126.65666666666701	93.9233333333333	126.456666666667	108.85666666666701
1004	-8.069882000000002	-34.894314	103.69	124.256666666667	128.223333333333	116.15666666666701	118.59	105.523333333333
1005	-8.071558	-34.890694	110.84	122.19	120.69	112.79	99.79	129.49
1006	-8.077127	-34.897911	116.115	83.69	126.69	120.74	132.315	138.69
1007	-8.069141	-34.891319	118.65666666666701	131.82333333333298	130.223333333333	117.823333333333	87.0233333333333	136.756666666667
1008	-8.066825	-34.894756	123.315	125.115	127.315	126.365	123.74	101.39
1009	-8.070457000000001	-34.897059999999996	89.99	117.65666666666701	118.09	110.223333333333	121.89	112.056666666667
1010	-8.075368	-34.900051	122.99	109.49	118.19	128.123333333333	140.19	139.39
1011	-8.067794000000001	-34.89048	121.265	127.815	128.215	109.115	93.065	125.165
1012	-8.068495	-34.891293	114.523333333333	125.79	123.59	116.09	116.29	111.323333333333
1013	-8.064639999999999	-34.897048999999996	124.39	98.74	128.99	96.04	122.39	106.19
1014	-8.072451	-34.896316999999996	97.59	102.64	117.59	98.14	125.69	121.59
1015	-8.070827	-34.891975	102.85666666666701	133.623333333333	129.656666666667	114.49	91.5566666666667	126.99
1016	-8.069281	-34.890705	117.92333333333299	122.323333333333	120.823333333333	102.556666666667	92.7566666666667	122.956666666667
1017	-8.075448	-34.89291	114.39	129.556666666667	129.523333333333	108.523333333333	118.89	134.89
1018	-8.064578	-34.885159	112.19	138.723333333333	133.99	121.29	137.356666666667	133.956666666667
1019	-8.073281	-34.900589000000004	121.85666666666701	122.79	125.29	127.723333333333	143.623333333333	130.156666666667
1020	-8.06847	-34.897186	107.44	118.19	117.84	111.14	127.34	107.19
1021	-8.066894	-34.894615	122.89	124.09	126.54	124.09	120.09	97.44
1022	-8.065737	-34.896965	121.85666666666701	108.556666666667	119.69	101.79	124.79	94.95666666666669
1023	-8.071233	-34.892025	107.823333333333	127.19	130.923333333333	107.09	89.7233333333333	138.556666666667
1024	-8.076614999999999	-34.896361999999996	116.723333333333	95.6233333333333	127.756666666667	116.99	131.456666666667	139.39
1025	-8.07433	-34.900321999999996	124.39	113.69	111.24	127.19	138.84	137.59
1026	-8.077062	-34.897713	115.415	81.54	127.415	119.265	131.165	137.44
1027	-8.073222999999999	-34.896442	95.59	111.556666666667	94.89	101.85666666666701	121.023333333333	130.923333333333
1028	-8.069796	-34.897827	95.49	114.44	116.34	109.79	122.34	98.69
1029	-8.07063	-34.892905999999996	107.19	117.92333333333299	120.42333333333299	109.85666666666701	113.92333333333299	103.556666666667
1030	-8.07292	-34.89584	104.715	126.265	122.74	107.19	121.765	128.09
1031	-8.076424000000001	-34.895759999999996	114.223333333333	97.0233333333333	126.35666666666701	124.49	124.023333333333	143.156666666667
1032	-8.069659	-34.894740999999996	106.623333333333	124.456666666667	122.456666666667	122.85666666666701	109.42333333333299	99.49
1033	-8.063334	-34.886608	128.09	138.82333333333298	138.723333333333	138.99	137.79	144.09
1034	-8.06627	-34.896832	125.99	97.94	123.74	113.34	121.19	93.04
1035	-8.075891	-34.896159999999995	120.69	109.59	130.49	122.29	127.556666666667	131.056666666667
1036	-8.071242999999999	-34.90081	127.24	120.54	120.79	128.84	132.34	128.44
1037	-8.061551	-34.902473	135.923333333333	109.29	133.99	136.423333333333	127.623333333333	128.29
1038	-8.074014	-34.899288	120.69	110.04	92.19	111.34	133.44	134.84
1039	-8.069908999999999	-34.895981	93.94	123.64	119.19	109.14	124.79	123.39
1040	-8.075132	-34.900131	117.99	122.09	124.823333333333	133.923333333333	139.756666666667	136.923333333333
1041	-8.062799	-34.88726	132.923333333333	138.79	140.82333333333298	131.856666666667	137.19	145.49
